87787	4559	wistful new film	3
87788	4559	, What Time Is It There ?	2
87789	4560	A lively and engaging examination of how similar obsessions can dominate a family .	4
87790	4560	A lively and engaging examination of how similar obsessions can dominate a family	3
87791	4560	A lively and engaging examination	4
87792	4560	lively and engaging examination	4
87793	4560	and engaging examination	3
87794	4560	engaging examination	3
87795	4560	of how similar obsessions can dominate a family	2
87796	4560	how similar obsessions can dominate a family	2
87797	4560	similar obsessions can dominate a family	1
87798	4560	similar obsessions	2
87799	4560	can dominate a family	2
87800	4560	dominate a family	1
87801	4561	With each of her three protagonists , Miller eloquently captures the moment when a woman 's life , out of a deep-seated , emotional need , is about to turn onto a different path .	4
87802	4561	With each of her three protagonists	2
87803	4561	each of her three protagonists	2
87804	4561	of her three protagonists	2
87805	4561	her three protagonists	2
87806	4561	three protagonists	2
87807	4561	, Miller eloquently captures the moment when a woman 's life , out of a deep-seated , emotional need , is about to turn onto a different path .	3
87808	4561	Miller eloquently captures the moment when a woman 's life , out of a deep-seated , emotional need , is about to turn onto a different path .	4
87809	4561	Miller eloquently	2
87810	4561	captures the moment when a woman 's life , out of a deep-seated , emotional need , is about to turn onto a different path .	3
87811	4561	captures the moment when a woman 's life , out of a deep-seated , emotional need , is about to turn onto a different path	3
87812	4561	the moment when a woman 's life , out of a deep-seated , emotional need , is about to turn onto a different path	3
87813	4561	when a woman 's life , out of a deep-seated , emotional need , is about to turn onto a different path	3
87814	4561	a woman 's life , out of a deep-seated , emotional need , is about to turn onto a different path	2
87815	4561	a woman 's life , out of a deep-seated , emotional need ,	2
87816	4561	a woman 's life , out of a deep-seated , emotional need	2
87817	4561	a woman 's life ,	2
87818	4561	a woman 's life	2
87819	4561	out of a deep-seated , emotional need	2
87820	4561	of a deep-seated , emotional need	2
87821	4561	a deep-seated , emotional need	2
87822	4561	deep-seated , emotional need	3
87823	4561	deep-seated , emotional	3
87824	4561	deep-seated	2
87825	4561	, emotional	2
87826	4561	is about to turn onto a different path	3
87827	4561	about to turn onto a different path	2
87828	4561	to turn onto a different path	2
87829	4561	turn onto a different path	2
87830	4561	onto a different path	3
87831	4561	a different path	2
87832	4561	different path	2
87833	4562	I did n't think so .	2
87834	4562	did n't think so .	2
87835	4562	did n't think so	2
87836	4563	There are n't too many films that can be as simultaneously funny , offbeat and heartwarming -LRB- without a thick shmear of the goo , at least -RRB- , but `` Elling '' manages to do all three quite well , making it one of the year 's most enjoyable releases .	4
87837	4563	There are n't too many films that can be as simultaneously funny , offbeat and heartwarming -LRB- without a thick shmear of the goo , at least -RRB- , but `` Elling '' manages to do all three quite well , making it one of the year 's most enjoyable releases	4
87838	4563	There are n't too many films that can be as simultaneously funny , offbeat and heartwarming -LRB- without a thick shmear of the goo , at least -RRB- , but	4
87839	4563	There are n't too many films that can be as simultaneously funny , offbeat and heartwarming -LRB- without a thick shmear of the goo , at least -RRB- ,	3
87840	4563	There are n't too many films that can be as simultaneously funny , offbeat and heartwarming -LRB- without a thick shmear of the goo , at least -RRB-	4
87841	4563	are n't too many films that can be as simultaneously funny , offbeat and heartwarming -LRB- without a thick shmear of the goo , at least -RRB-	3
87842	4563	too many films that can be as simultaneously funny , offbeat and heartwarming -LRB- without a thick shmear of the goo , at least -RRB-	3
87843	4563	too many films	1
87844	4563	many films	2
87845	4563	that can be as simultaneously funny , offbeat and heartwarming -LRB- without a thick shmear of the goo , at least -RRB-	3
87846	4563	can be as simultaneously funny , offbeat and heartwarming -LRB- without a thick shmear of the goo , at least -RRB-	2
87847	4563	be as simultaneously funny , offbeat and heartwarming -LRB- without a thick shmear of the goo , at least -RRB-	4
87848	4563	be as simultaneously funny , offbeat and heartwarming	4
87849	4563	as simultaneously funny , offbeat and heartwarming	4
87850	4563	as simultaneously funny , offbeat and	4
87851	4563	as simultaneously funny , offbeat	3
87852	4563	as simultaneously funny ,	3
87853	4563	as simultaneously funny	4
87854	4563	as simultaneously	2
87855	4563	-LRB- without a thick shmear of the goo , at least -RRB-	2
87856	4563	without a thick shmear of the goo , at least -RRB-	2
87857	4563	without a thick shmear of the goo , at least	2
87858	4563	a thick shmear of the goo , at least	2
87859	4563	a thick shmear	2
87860	4563	thick shmear	2
87861	4563	shmear	2
87862	4563	of the goo , at least	2
87863	4563	the goo , at least	2
87864	4563	the goo ,	2
87865	4563	the goo	1
87866	4563	goo	2
87867	4563	`` Elling '' manages to do all three quite well , making it one of the year 's most enjoyable releases	4
87868	4563	Elling '' manages to do all three quite well , making it one of the year 's most enjoyable releases	4
87869	4563	'' manages to do all three quite well , making it one of the year 's most enjoyable releases	4
87870	4563	manages to do all three quite well , making it one of the year 's most enjoyable releases	4
87871	4563	to do all three quite well , making it one of the year 's most enjoyable releases	4
87872	4563	do all three quite well , making it one of the year 's most enjoyable releases	4
87873	4563	do all three quite well ,	3
87874	4563	do all three quite well	3
87875	4563	do all three	2
87876	4563	all three	2
87877	4563	quite well	2
87878	4563	making it one of the year 's most enjoyable releases	4
87879	4563	it one of the year 's most enjoyable releases	4
87880	4563	one of the year 's most enjoyable releases	4
87881	4563	of the year 's most enjoyable releases	4
87882	4563	the year 's most enjoyable releases	3
87883	4563	most enjoyable releases	4
87884	4563	most enjoyable	4
87885	4563	releases	2
87886	4564	And in a sense , that 's a liability .	1
87887	4564	in a sense , that 's a liability .	1
87888	4564	in a sense	2
87889	4564	, that 's a liability .	1
87890	4564	that 's a liability .	1
87891	4564	's a liability .	2
87892	4564	's a liability	1
87893	4564	a liability	0
87894	4565	Both heartbreaking and heartwarming ... just a simple fable done in an artless sytle , but it 's tremendously moving .	4
87895	4565	Both heartbreaking and heartwarming ... just a simple fable done in an artless sytle , but it 's tremendously moving	3
87896	4565	Both heartbreaking and heartwarming ...	3
87897	4565	Both heartbreaking and heartwarming	3
87898	4565	Both heartbreaking and	3
87899	4565	Both heartbreaking	1
87900	4565	just a simple fable done in an artless sytle , but it 's tremendously moving	4
87901	4565	just a simple fable done in an artless sytle , but	2
87902	4565	just a simple fable done in an artless sytle ,	0
87903	4565	just a simple fable done in an artless sytle	1
87904	4565	just a simple fable	2
87905	4565	a simple fable	2
87906	4565	simple fable	2
87907	4565	done in an artless sytle	2
87908	4565	in an artless sytle	2
87909	4565	an artless sytle	2
87910	4565	artless sytle	1
87911	4565	artless	0
87912	4565	sytle	2
87913	4565	it 's tremendously moving	4
87914	4565	's tremendously moving	4
87915	4565	tremendously moving	4
87916	4565	tremendously	2
87917	4566	It 's unlikely we 'll see a better thriller this year .	3
87918	4566	's unlikely we 'll see a better thriller this year .	4
87919	4566	's unlikely we 'll see a better thriller this year	4
87920	4566	unlikely we 'll see a better thriller this year	2
87921	4566	we 'll see a better thriller this year	2
87922	4566	'll see a better thriller this year	1
87923	4566	see a better thriller this year	1
87924	4566	see a better thriller	0
87925	4566	a better thriller	3
87926	4566	better thriller	3
87927	4567	Deliberately and devotedly constructed , Far from Heaven is too picture postcard perfect , too neat and new pin-like , too obviously a recreation to resonate .	3
87928	4567	Deliberately and devotedly constructed	4
87929	4567	devotedly constructed	2
87930	4567	devotedly	2
87931	4567	, Far from Heaven is too picture postcard perfect , too neat and new pin-like , too obviously a recreation to resonate .	2
87932	4567	Far from Heaven is too picture postcard perfect , too neat and new pin-like , too obviously a recreation to resonate .	2
87933	4567	Far from Heaven	2
87934	4567	is too picture postcard perfect , too neat and new pin-like , too obviously a recreation to resonate .	1
87935	4567	is too picture postcard perfect , too neat and new pin-like , too obviously a recreation to resonate	1
87936	4567	is too picture postcard perfect , too neat and new pin-like , too obviously	2
87937	4567	is too picture postcard perfect , too neat and new pin-like ,	1
87938	4567	is too picture postcard perfect , too neat and new pin-like	1
87939	4567	picture postcard perfect , too neat and new pin-like	1
87940	4567	postcard perfect , too neat and new pin-like	2
87941	4567	postcard perfect ,	3
87942	4567	postcard perfect	3
87943	4567	too neat and new pin-like	1
87944	4567	too neat and	2
87945	4567	too neat	2
87946	4567	new pin-like	2
87947	4567	pin-like	2
87948	4567	too obviously	1
87949	4567	a recreation to resonate	2
87950	4567	recreation to resonate	3
87951	4567	recreation	2
87952	4567	to resonate	2
87953	4568	The trouble is , its filmmakers run out of clever ideas and visual gags about halfway through .	1
87954	4568	is , its filmmakers run out of clever ideas and visual gags about halfway through .	1
87955	4568	is , its filmmakers run out of clever ideas and visual gags about halfway through	2
87956	4568	its filmmakers run out of clever ideas and visual gags about halfway through	1
87957	4568	its filmmakers	2
87958	4568	run out of clever ideas and visual gags about halfway through	1
87959	4568	run out of clever ideas and visual gags	1
87960	4568	run out	2
87961	4568	of clever ideas and visual gags	3
87962	4568	clever ideas and visual gags	3
87963	4568	clever ideas and	3
87964	4568	clever ideas	3
87965	4568	visual gags	1
87966	4568	about halfway through	2
87967	4568	halfway through	2
87968	4569	It 's just plain lurid when it is n't downright silly .	1
87969	4569	's just plain lurid when it is n't downright silly .	1
87970	4569	's just plain lurid when it is n't downright silly	0
87971	4569	's just plain lurid	1
87972	4569	plain lurid	1
87973	4569	when it is n't downright silly	2
87974	4569	it is n't downright silly	2
87975	4569	is n't downright silly	1
87976	4569	downright silly	1
87977	4570	director Hoffman , his writer and Kline 's agent should serve detention	0
87978	4570	director Hoffman , his writer and Kline 's agent	2
87979	4570	director Hoffman , his writer and	2
87980	4570	director Hoffman , his writer	2
87981	4570	director Hoffman ,	2
87982	4570	director Hoffman	2
87983	4570	his writer	2
87984	4570	Kline 's agent	2
87985	4570	should serve detention	1
87986	4570	serve detention	2
87987	4570	detention	1
87988	4571	Nor is it a romantic comedy .	2
87989	4571	is it a romantic comedy .	2
87990	4571	is it a romantic comedy	2
87991	4571	a romantic	3
87992	4572	-LRB- Jeff 's -RRB- gorgeous , fluid compositions , underlined by Neil Finn and Edmund McWilliams 's melancholy music , are charged with metaphor , but rarely easy , obvious or self-indulgent .	3
87993	4572	-LRB- Jeff 's -RRB- gorgeous , fluid compositions ,	4
87994	4572	-LRB- Jeff 's -RRB- gorgeous , fluid compositions	4
87995	4572	-LRB- Jeff 's -RRB- gorgeous ,	3
87996	4572	-LRB- Jeff 's -RRB- gorgeous	3
87997	4572	Jeff 's -RRB- gorgeous	3
87998	4572	Jeff 's	2
87999	4572	-RRB- gorgeous	4
88000	4572	fluid compositions	2
88001	4572	compositions	2
88002	4572	underlined by Neil Finn and Edmund McWilliams 's melancholy music , are charged with metaphor , but rarely easy , obvious or self-indulgent .	2
88003	4572	underlined by Neil Finn and Edmund McWilliams 's melancholy music , are charged with metaphor , but rarely easy , obvious or self-indulgent	2
88004	4572	underlined by Neil Finn and Edmund	2
88005	4572	underlined	2
88006	4572	by Neil Finn and Edmund	2
88007	4572	Neil Finn and Edmund	2
88008	4572	Finn and Edmund	2
88009	4572	Finn and	2
88010	4572	Finn	3
88011	4572	Edmund	2
88012	4572	McWilliams 's melancholy music , are charged with metaphor , but rarely easy , obvious or self-indulgent	2
88013	4572	McWilliams 's melancholy music , are charged with metaphor , but	2
88014	4572	McWilliams 's melancholy music , are charged with metaphor ,	3
88015	4572	McWilliams 's melancholy music , are charged with metaphor	2
88016	4572	McWilliams 's melancholy music	2
88017	4572	McWilliams 's	2
88018	4572	McWilliams	2
88019	4572	melancholy music	2
88020	4572	, are charged with metaphor	2
88021	4572	are charged with metaphor	2
88022	4572	charged with metaphor	2
88023	4572	charged	3
88024	4572	with metaphor	2
88025	4572	rarely easy , obvious or self-indulgent	3
88026	4572	easy , obvious or self-indulgent	2
88027	4572	, obvious or self-indulgent	2
88028	4572	obvious or self-indulgent	1
88029	4572	obvious or	2
88030	4573	Whereas Oliver Stone 's conspiracy thriller JFK was long , intricate , star-studded and visually flashy , Interview with the Assassin draws its considerable power from simplicity .	3
88031	4573	Whereas Oliver Stone 's conspiracy thriller JFK was long , intricate , star-studded and visually flashy	3
88032	4573	Whereas	2
88033	4573	Oliver Stone 's conspiracy thriller JFK was long , intricate , star-studded and visually flashy	3
88034	4573	Oliver Stone 's conspiracy thriller JFK	3
88035	4573	Oliver Stone 's	2
88036	4573	Stone 's	2
88037	4573	conspiracy thriller JFK	2
88038	4573	conspiracy	2
88039	4573	thriller JFK	2
88040	4573	JFK	2
88041	4573	was long , intricate , star-studded and visually flashy	3
88042	4573	long , intricate , star-studded and visually flashy	3
88043	4573	long , intricate , star-studded and	3
88044	4573	long , intricate , star-studded	3
88045	4573	long , intricate ,	2
88046	4573	long , intricate	2
88047	4573	long ,	1
88048	4573	star-studded	3
88049	4573	, Interview with the Assassin draws its considerable power from simplicity .	3
88050	4573	Interview with the Assassin draws its considerable power from simplicity .	3
88051	4573	Interview with the Assassin	2
88052	4573	draws its considerable power from simplicity .	3
88053	4573	draws its considerable power from simplicity	3
88054	4573	draws its considerable power	3
88055	4573	its considerable power	3
88056	4573	considerable power	3
88057	4573	from simplicity	2
88058	4574	I can analyze this movie in three words : Thumbs Friggin ' Down .	0
88059	4574	can analyze this movie in three words : Thumbs Friggin ' Down .	0
88060	4574	can analyze this movie in three words : Thumbs Friggin ' Down	0
88061	4574	analyze this movie in three words : Thumbs Friggin ' Down	0
88062	4574	analyze this movie	2
88063	4574	in three words : Thumbs Friggin ' Down	0
88064	4574	three words : Thumbs Friggin ' Down	0
88065	4574	three words :	2
88066	4574	three words	2
88067	4574	Thumbs Friggin ' Down	0
88068	4574	Thumbs Friggin '	2
88069	4574	Friggin '	2
88070	4574	Friggin	2
88071	4575	It 's all arty and jazzy and people sit and stare and turn away from one another instead of talking and it 's all about the silences and if you 're into that , have at it .	1
88072	4575	It 's all arty and jazzy and people sit and stare and turn away from one another instead of talking and it 's all about the silences and if you 're into that , have at it	1
88073	4575	It 's all arty and jazzy and	2
88074	4575	It 's all arty and jazzy	3
88075	4575	's all arty and jazzy	2
88076	4575	all arty and jazzy	3
88077	4575	arty and jazzy	3
88078	4575	arty and	3
88079	4575	people sit and stare and turn away from one another instead of talking and it 's all about the silences and if you 're into that , have at it	1
88080	4575	sit and stare and turn away from one another instead of talking and it 's all about the silences and if you 're into that , have at it	1
88081	4575	sit and stare and turn away from one another instead of talking and	1
88082	4575	sit and stare and turn away from one another instead of talking	1
88083	4575	sit and stare and	2
88084	4575	sit and stare	2
88085	4575	sit and	2
88086	4575	turn away from one another instead of talking	1
88087	4575	turn away from one	1
88088	4575	turn away	2
88089	4575	from one	2
88090	4575	another instead of talking	2
88091	4575	instead of talking	2
88092	4575	of talking	2
88093	4575	it 's all about the silences and if you 're into that , have at it	2
88094	4575	it 's all about the silences and if you 're into that	2
88095	4575	it 's all about the silences and	2
88096	4575	it 's all about the silences	2
88097	4575	's all about the silences	2
88098	4575	all about the silences	2
88099	4575	about the silences	2
88100	4575	the silences	2
88101	4575	silences	1
88102	4575	if you 're into that	2
88103	4575	you 're into that	2
88104	4575	're into that	2
88105	4575	into that	2
88106	4575	, have at it	2
88107	4575	have at it	3
88108	4576	The feature-length stretch ... strains the show 's concept .	1
88109	4576	The feature-length stretch ... strains the show 's concept	1
88110	4576	The feature-length stretch ...	2
88111	4576	The feature-length stretch	2
88112	4576	feature-length stretch	1
88113	4576	strains the show 's concept	2
88114	4576	the show 's concept	3
88115	4576	the show 's	2
88116	4576	show 's	2
88117	4577	The most surprising thing about this film is that they are actually releasing it into theaters .	0
88118	4577	The most surprising thing about this film	3
88119	4577	The most surprising thing	3
88120	4577	most surprising thing	3
88121	4577	most surprising	2
88122	4577	is that they are actually releasing it into theaters .	2
88123	4577	is that they are actually releasing it into theaters	2
88124	4577	that they are actually releasing it into theaters	1
88125	4577	they are actually releasing it into theaters	2
88126	4577	are actually releasing it into theaters	1
88127	4577	are actually	2
88128	4577	releasing it into theaters	2
88129	4577	releasing it	2
88130	4577	releasing	3
88131	4577	into theaters	2
88132	4578	The film has the high-buffed gloss and high-octane jolts you expect of De Palma , but what makes it transporting is that it 's also one of the smartest , most pleasurable expressions of pure movie love to come from an American director in years .	3
88133	4578	The film has the high-buffed gloss and high-octane jolts you expect of De Palma , but what makes it transporting is that it 's also one of the smartest	3
88134	4578	has the high-buffed gloss and high-octane jolts you expect of De Palma , but what makes it transporting is that it 's also one of the smartest	3
88135	4578	has the high-buffed gloss and high-octane jolts	2
88136	4578	the high-buffed gloss and high-octane jolts	3
88137	4578	the high-buffed gloss and	2
88138	4578	the high-buffed gloss	2
88139	4578	high-buffed gloss	2
88140	4578	high-buffed	2
88141	4578	high-octane jolts	3
88142	4578	you expect of De Palma , but what makes it transporting is that it 's also one of the smartest	3
88143	4578	you expect of De Palma , but	2
88144	4578	you expect of De Palma ,	2
88145	4578	you expect of De Palma	2
88146	4578	expect of De Palma	2
88147	4578	of De Palma	2
88148	4578	what makes it transporting is that it 's also one of the smartest	4
88149	4578	makes it transporting is that it 's also one of the smartest	2
88150	4578	it transporting is that it 's also one of the smartest	4
88151	4578	transporting is that it 's also one of the smartest	3
88152	4578	transporting	2
88153	4578	is that it 's also one of the smartest	3
88154	4578	that it 's also one of the smartest	3
88155	4578	it 's also one of the smartest	3
88156	4578	's also one of the smartest	3
88157	4578	one of the smartest	4
88158	4578	of the smartest	3
88159	4578	the smartest	3
88160	4578	, most pleasurable expressions of pure movie love to come from an American director in years .	4
88161	4578	most pleasurable expressions of pure movie love to come from an American director in years .	4
88162	4578	most pleasurable expressions of pure movie	3
88163	4578	most pleasurable expressions	3
88164	4578	pleasurable expressions	3
88165	4578	of pure movie	3
88166	4578	pure movie	3
88167	4578	love to come from an American director in years .	2
88168	4578	love to come from an American director in years	3
88169	4578	to come from an American director in years	3
88170	4578	come from an American director in years	2
88171	4578	from an American director in years	2
88172	4578	an American director in years	2
88173	4578	an American director	2
88174	4578	American director	2
88175	4579	A mess .	1
88176	4580	A dopey movie clothed in excess layers of hipness .	2
88177	4580	A dopey movie clothed in excess layers of hipness	1
88178	4580	A dopey movie	1
88179	4580	dopey movie	1
88180	4580	clothed in excess layers of hipness	1
88181	4580	clothed	2
88182	4580	in excess layers of hipness	1
88183	4580	excess layers of hipness	1
88184	4580	excess layers	1
88185	4580	of hipness	2
88186	4580	hipness	3
88187	4581	Standing by Yourself is haunting ... -LRB- It 's -RRB- what punk rock music used to be , and what the video medium could use more of : spirit , perception , conviction .	3
88188	4581	Standing by Yourself	2
88189	4581	by Yourself	2
88190	4581	is haunting ... -LRB- It 's -RRB- what punk rock music used to be , and what the video medium could use more of : spirit , perception , conviction .	3
88191	4581	is haunting ... -LRB- It 's -RRB- what punk rock music used to be , and what the video medium could use more of : spirit , perception , conviction	3
88192	4581	is haunting ...	2
88193	4581	is haunting	2
88194	4581	-LRB- It 's -RRB- what punk rock music used to be , and what the video medium could use more of : spirit , perception , conviction	3
88195	4581	-LRB- It 's -RRB- what punk rock music used to be , and	3
88196	4581	-LRB- It 's -RRB- what punk rock music used to be ,	3
88197	4581	-LRB- It 's -RRB- what punk rock music used to be	2
88198	4581	-LRB- It 's -RRB-	2
88199	4581	It 's -RRB-	2
88200	4581	what punk rock music used to be	3
88201	4581	what punk rock music	3
88202	4581	what punk	1
88203	4581	rock music	2
88204	4581	what the video medium could use more of : spirit , perception , conviction	2
88205	4581	the video medium could use more of : spirit , perception , conviction	2
88206	4581	the video medium	2
88207	4581	video medium	2
88208	4581	could use more of : spirit , perception , conviction	1
88209	4581	use more of : spirit , perception , conviction	2
88210	4581	more of : spirit , perception , conviction	3
88211	4581	of : spirit , perception , conviction	2
88212	4581	of :	2
88213	4581	spirit , perception , conviction	3
88214	4581	spirit ,	2
88215	4581	perception , conviction	3
88216	4581	perception ,	2
88217	4581	perception	2
88218	4582	Gone are the flamboyant mannerisms that are the trademark of several of his performances .	2
88219	4582	are the flamboyant mannerisms that are the trademark of several of his performances .	3
88220	4582	are the flamboyant mannerisms that are the trademark of several of his performances	2
88221	4582	the flamboyant mannerisms that are the trademark of several of his performances	3
88222	4582	the flamboyant mannerisms	3
88223	4582	flamboyant mannerisms	3
88224	4582	that are the trademark of several of his performances	2
88225	4582	are the trademark of several of his performances	2
88226	4582	the trademark of several of his performances	3
88227	4582	the trademark	2
88228	4582	of several of his performances	2
88229	4582	several of his performances	2
88230	4582	of his performances	2
88231	4582	his performances	2
88232	4583	This is surely one of the most frantic , virulent and foul-natured Christmas season pics ever delivered by a Hollywood studio .	0
88233	4583	is surely one of the most frantic , virulent and foul-natured Christmas season pics ever delivered by a Hollywood studio .	0
88234	4583	is surely one of the most frantic , virulent and foul-natured Christmas season pics ever delivered by a Hollywood studio	0
88235	4583	one of the most frantic , virulent and foul-natured Christmas season pics ever delivered by a Hollywood studio	0
88236	4583	of the most frantic , virulent and foul-natured Christmas season pics ever delivered by a Hollywood studio	1
88237	4583	the most frantic , virulent and foul-natured Christmas season pics ever delivered by a Hollywood studio	2
88238	4583	the most frantic , virulent and foul-natured	1
88239	4583	most frantic , virulent and foul-natured	1
88240	4583	frantic , virulent and foul-natured	1
88241	4583	, virulent and foul-natured	1
88242	4583	virulent and foul-natured	1
88243	4583	virulent and	2
88244	4583	virulent	2
88245	4583	foul-natured	1
88246	4583	Christmas season pics ever delivered by a Hollywood studio	2
88247	4583	Christmas season pics	2
88248	4583	season pics	2
88249	4583	pics	2
88250	4583	ever delivered by a Hollywood studio	2
88251	4583	delivered by a Hollywood studio	2
88252	4583	by a Hollywood studio	2
88253	4583	a Hollywood studio	2
88254	4583	Hollywood studio	2
88255	4584	It 's better than mid-range Steven Seagal , but not as sharp as Jet Li on rollerblades .	2
88256	4584	's better than mid-range Steven Seagal , but not as sharp as Jet Li on rollerblades .	2
88257	4584	's better than mid-range Steven Seagal , but not as sharp as Jet Li on rollerblades	2
88258	4584	's better than mid-range Steven Seagal , but not as sharp	1
88259	4584	better than mid-range Steven Seagal , but not as sharp	2
88260	4584	better than mid-range Steven Seagal , but	3
88261	4584	better than mid-range Steven Seagal ,	3
88262	4584	better than mid-range Steven Seagal	2
88263	4584	than mid-range Steven Seagal	2
88264	4584	mid-range Steven Seagal	2
88265	4584	mid-range	2
88266	4584	not as sharp	1
88267	4584	as Jet Li on rollerblades	3
88268	4584	Jet Li on rollerblades	2
88269	4584	Jet Li	2
88270	4584	Jet	3
88271	4584	Li	2
88272	4584	on rollerblades	3
88273	4584	rollerblades	2
88274	4585	Filled with low-brow humor , gratuitous violence and a disturbing disregard for life .	1
88275	4585	Filled with low-brow humor , gratuitous violence and a disturbing disregard for life	2
88276	4585	Filled with low-brow humor , gratuitous violence and a disturbing disregard	1
88277	4585	with low-brow humor , gratuitous violence and a disturbing disregard	1
88278	4585	low-brow humor , gratuitous violence and a disturbing disregard	0
88279	4585	low-brow humor , gratuitous violence and	1
88280	4585	low-brow humor , gratuitous violence	0
88281	4585	low-brow humor ,	1
88282	4585	low-brow humor	1
88283	4585	low-brow	1
88284	4585	gratuitous violence	2
88285	4585	a disturbing disregard	0
88286	4585	disturbing disregard	1
88287	4585	disregard	2
88288	4585	for life	2
88289	4586	It should be interesting , it should be poignant , it turns out to be affected and boring .	1
88290	4586	It should be interesting , it should be poignant , it turns out to be affected and boring	1
88291	4586	It should be interesting , it should be poignant ,	2
88292	4586	It should be interesting , it should be poignant	2
88293	4586	It should be interesting ,	2
88294	4586	It should be interesting	3
88295	4586	should be interesting	3
88296	4586	it should be poignant	3
88297	4586	should be poignant	1
88298	4586	it turns out to be affected and boring	1
88299	4586	turns out to be affected and boring	1
88300	4586	to be affected and boring	1
88301	4586	be affected and boring	2
88302	4586	affected and boring	1
88303	4586	affected and	2
88304	4587	With an unflappable air of decadent urbanity , Everett remains a perfect Wildean actor , and a relaxed Firth displays impeccable comic skill .	4
88305	4587	With an unflappable air of decadent urbanity	3
88306	4587	an unflappable air of decadent urbanity	2
88307	4587	an unflappable air	2
88308	4587	unflappable air	3
88309	4587	of decadent urbanity	2
88310	4587	decadent urbanity	2
88311	4587	urbanity	2
88312	4587	, Everett remains a perfect Wildean actor , and a relaxed Firth displays impeccable comic skill .	4
88313	4587	Everett remains a perfect Wildean actor , and a relaxed Firth displays impeccable comic skill .	3
88314	4587	Everett remains a perfect Wildean actor , and a relaxed Firth displays impeccable comic skill	4
88315	4587	Everett remains a perfect Wildean actor , and	3
88316	4587	Everett remains a perfect Wildean actor ,	3
88317	4587	Everett remains a perfect Wildean actor	3
88318	4587	Everett	2
88319	4587	remains a perfect Wildean actor	4
88320	4587	a perfect Wildean actor	4
88321	4587	perfect Wildean actor	3
88322	4587	Wildean actor	2
88323	4587	Wildean	2
88324	4587	a relaxed Firth displays impeccable comic skill	4
88325	4587	a relaxed Firth	2
88326	4587	relaxed Firth	2
88327	4587	Firth	2
88328	4587	displays impeccable comic skill	4
88329	4587	impeccable comic skill	3
88330	4587	comic skill	3
88331	4588	Wins my vote for ` The 2002 Enemy of Cinema ' Award .	2
88332	4588	Wins my vote for ` The 2002 Enemy of Cinema ' Award	2
88333	4588	Wins my vote	4
88334	4588	my vote	2
88335	4588	vote	2
88336	4588	for ` The 2002 Enemy of Cinema ' Award	2
88337	4588	for `	2
88338	4588	The 2002 Enemy of Cinema ' Award	2
88339	4588	The 2002 Enemy	2
88340	4588	2002 Enemy	2
88341	4588	of Cinema ' Award	3
88342	4588	Cinema ' Award	2
88343	4588	Cinema '	2
88344	4589	The film 's messages of tolerance and diversity are n't particularly original , but one ca n't help but be drawn in by the sympathetic characters .	3
88345	4589	The film 's messages of tolerance and diversity are n't particularly original , but one ca n't help but be drawn in by the sympathetic characters	3
88346	4589	The film 's messages of tolerance and diversity are n't particularly original , but	1
88347	4589	The film 's messages of tolerance and diversity are n't particularly original ,	2
88348	4589	The film 's messages of tolerance and diversity are n't particularly original	1
88349	4589	The film 's messages of tolerance and diversity	2
88350	4589	The film 's messages	2
88351	4589	of tolerance and diversity	2
88352	4589	tolerance and diversity	3
88353	4589	tolerance and	2
88354	4589	are n't particularly original	2
88355	4589	particularly original	3
88356	4589	one ca n't help but be drawn in by the sympathetic characters	3
88357	4589	ca n't help but be drawn in by the sympathetic characters	3
88358	4589	be drawn in by the sympathetic characters	3
88359	4589	drawn in by the sympathetic characters	3
88360	4589	in by the sympathetic characters	3
88361	4589	by the sympathetic characters	2
88362	4589	the sympathetic characters	2
88363	4589	sympathetic characters	3
88364	4590	A serious movie with serious ideas .	4
88365	4590	A serious movie with serious ideas	3
88366	4590	A serious movie	3
88367	4590	serious movie	2
88368	4590	with serious ideas	3
88369	4590	serious ideas	2
88370	4591	Steers refreshingly clear of the usual cliches .	3
88371	4591	Steers refreshingly clear of the usual cliches	4
88372	4591	Steers refreshingly clear	3
88373	4591	refreshingly clear	3
88374	4591	of the usual cliches	2
88375	4591	the usual cliches	1
88376	4591	usual cliches	2
88377	4592	Too bad Maggio could n't come up with a better script .	1
88378	4592	Too bad Maggio	2
88379	4592	Maggio	2
88380	4592	could n't come up with a better script .	0
88381	4592	could n't come up with a better script	2
88382	4592	come up with a better script	1
88383	4592	with a better script	3
88384	4592	a better script	3
88385	4592	better script	3
88386	4593	About the only thing to give the movie points for is bravado -- to take an entirely stale concept and push it through the audience 's meat grinder one more time .	0
88387	4593	About the only thing to give the movie points for	2
88388	4593	About the only thing	2
88389	4593	to give the movie points for	2
88390	4593	give the movie points for	3
88391	4593	give the movie points	2
88392	4593	give the movie	2
88393	4593	is bravado -- to take an entirely stale concept and push it through the audience 's meat grinder one more time .	2
88394	4593	is bravado -- to take an entirely stale concept and push it through the audience 's meat grinder one more time	1
88395	4593	bravado -- to take an entirely stale concept and push it through the audience 's meat grinder one more time	1
88396	4593	bravado --	2
88397	4593	to take an entirely stale concept and push it through the audience 's meat grinder one more time	0
88398	4593	take an entirely stale concept and push it through the audience 's meat grinder one more time	1
88399	4593	take an entirely stale concept and	1
88400	4593	take an entirely stale concept	2
88401	4593	an entirely stale concept	1
88402	4593	entirely stale concept	0
88403	4593	entirely stale	1
88404	4593	push it through the audience 's meat grinder one more time	1
